Id,Type,Question,Answer,Reference,Book,Chapter,Verse,StartVerse
1110,A,"According to Acts, chapter 10, verse 2, to whom did he give generously?",Those in need,Acts 10:2,Acts,10,2,2
1111,G,Who gave generously to those in need and prayed to God regularly?,Cornelius,Acts 10:2,Acts,10,2,2
1112,G,Whose family was devout and God-fearing?,Cornelius',Acts 10:2,Acts,10,2,2
1113,G,How did Cornelius give to those in need?,Generously,Acts 10:2,Acts,10,2,2
1114,G,To whom did Cornelius pray regularly?,God,Acts 10:2,Acts,10,2,2
1115,G,How did Cornelius pray to God?,Regularly,Acts 10:2,Acts,10,2,2
1116,S,"Situation question: who said it, to whom, and in reply to what: ""What is it, Lord?""","Cornelius said it to an angel of God, in reply to, ""Cornelius!""",Acts 10:3-4,Acts,10,4-Mar,3
1117,A,"According to Acts, chapter 10, verse 3, what did an angel of God say?","""Cornelius!""",Acts 10:3,Acts,10,3,3
1118,A,"According to Acts, chapter 10, verse 3, what did he have?",A vision,Acts 10:3,Acts,10,3,3
1119,G,Who had a vision one day at about three in the afternoon?,Cornelius,Acts 10:3,Acts,10,3,3
1120,G,Who distinctly saw an angel of God?,Cornelius,Acts 10:3,Acts,10,3,3
1121,G,How did Cornelius see an angel of God?,Distinctly,Acts 10:3,Acts,10,3,3
1122,S,"Situation question: who said it, and to whom: ""Now send men to Joppa to bring back a man named Simon who is called Peter.""?",The angel said it to Cornelius,Acts 10:4-5,Acts,10,5-Apr,4
1123,A,"According to Acts, chapter 10, verse 4, who asked, ""What is it, Lord""?",Cornelius,Acts 10:4,Acts,10,4,4
1124,G,Who stared at the angel in fear?,Cornelius,Acts 10:4,Acts,10,4,4
1125,G,Whose prayers and gifts to the poor have come up as a memorial offering before God?,Cornelius',Acts 10:4,Acts,10,4,4
1126,A,"According to Acts, chapter 10, verse 5, what is Simon called?",Peter,Acts 10:5,Acts,10,5,5
1127,A,"According to Acts, chapter 10, verse 5, where should you send men?",To Joppa,Acts 10:5,Acts,10,5,5
1128,G,To where should Cornelius send men to bring back a man named Simon who is called Peter?,Joppa,Acts 10:5,Acts,10,5,5
1129,G,Who is called Peter?,Simon,Acts 10:5,Acts,10,5,5
1130,A,"According to Acts, chapter 10, verse 6, where is Simon the tanner's house?",By the sea,Acts 10:6,Acts,10,6,6
1131,A,"According to Acts, chapter 10, verse 6, with whom is he staying?",Simon the tanner,Acts 10:6,Acts,10,6,6
1132,G,Who called two of his servants and a devout soldier who was one of his attendants?,Cornelius,Acts 10:7,Acts,10,7,7
1133,A,"According to Acts, chapter 10, verse 8, where did he send them?",To Joppa,Acts 10:8,Acts,10,8,8
1134,G,Who sent two of his servants and a devout soldier to Joppa?,Cornelius,Acts 10:8,Acts,10,8,8
1135,G,Who told two of his servants and a devout soldier everything that had happened and sent them to Joppa?,Cornelius,Acts 10:8,Acts,10,8,8
1136,X,"In Acts, chapter 10, where did Peter go to pray?",Up on the roof,Acts 10:9,Acts,10,9,9
1137,A,"According to Acts, chapter 10, verse 9, what were they approaching?",The city,Acts 10:9,Acts,10,9,9
1138,A,"According to Acts, chapter 10, verse 9, on what were they?",Their journey,Acts 10:9,Acts,10,9,9
1139,G,Who went up on the roof to pray?,Peter,Acts 10:9,Acts,10,9,9
1140,X,"In Acts, chapter 10, who fell into a trance?",Peter,Acts 10:10,Acts,10,10,10
1141,A,"According to Acts, chapter 10, verse 10, what did he become?",Hungry,Acts 10:10,Acts,10,10,10
1142,A,"According to Acts, chapter 10, verse 10, what did he want?",Something to eat,Acts 10:10,Acts,10,10,10
1143,G,Who became hungry and wanted something to eat?,Peter,Acts 10:10,Acts,10,10,10
1144,A,"According to Acts, chapter 10, verse 10, into what did he fall?",A trance,Acts 10:10,Acts,10,10,10
1145,A,"According to Acts, chapter 10, verse 10, what was being prepared?",The meal,Acts 10:10,Acts,10,10,10
1146,A,"According to Acts, chapter 10, verse 11, what was opened?",Heaven,Acts 10:11,Acts,10,11,11
1147,G,Who saw heaven opened and something like a large sheet being let down to earth by its four corners?,Peter,Acts 10:11,Acts,10,11,11
1148,S,"Situation question: who said it, and in reply to what: ""I have never eaten anything impure or unclean.""?","Peter said it, in reply to, ""Get up, Peter. Kill and eat.""",Acts 10:13-14,Acts,10,13-14,13
1149,G,"Who replied, ""I have never eaten anything impure or unclean.""?",Peter,Acts 10:14,Acts,10,14,14
1150,G,Who has never eaten anything impure or unclean?,Peter,Acts 10:14,Acts,10,14,14
1151,G,What should Peter not call anything that God has made clean?,Impure,Acts 10:15,Acts,10,15,15
1152,G,Who should not call anything impure that God has made clean?,Peter,Acts 10:15,Acts,10,15,15
1153,A,"According to Acts, chapter 10, verse 16, how many times did this happen?",Three,Acts 10:16,Acts,10,16,16
1154,G,To where was the sheet immediately taken back?,Heaven,Acts 10:16,Acts,10,16,16
1155,X,"Two-part answer: in Acts, chapter 10, by whom were three men sent to Peter?",1) Cornelius; 2) The Spirit,"Acts 10:17, 20",Acts,10,"17, 20",17
1156,A,"According to Acts, chapter 10, verse 17, at what did the men sent by Cornelius stop?",The gate,Acts 10:17,Acts,10,17,17
1157,G,Who was wondering about the meaning of the vision?,Peter,Acts 10:17,Acts,10,17,17
1158,A,"According to Acts, chapter 10, verse 18, as whom was Simon known?",Peter,Acts 10:18,Acts,10,18,18
1159,G,Who was known as Peter?,Simon,Acts 10:18,Acts,10,18,18
1160,A,"According to Acts, chapter 10, verse 19, who was still thinking about the vision?",Peter,Acts 10:19,Acts,10,19,19
1161,A,"According to Acts, chapter 10, verse 19, about what was Peter still thinking?",The vision,Acts 10:19,Acts,10,19,19
1162,A,"According to Acts, chapter 10, verse 19, who are looking for Simon?",Three men,Acts 10:19,Acts,10,19,19
1163,A,"According to Acts, chapter 10, verse 20, where should you go?",Downstairs,Acts 10:20,Acts,10,20,20
1164,A,"According to Acts, chapter 10, verse 20, what should you not hesitate to do?",Go with them,Acts 10:20,Acts,10,20,20
1165,A,"According to Acts, chapter 10, verse 21, who went down?",Peter,Acts 10:21,Acts,10,21,21
1166,G,"Who said to the men, ""I'm the one you're looking for. Why have you come?""",Peter,Acts 10:21,Acts,10,21,21
1167,A,"According to Acts, chapter 10, verse 22, who is a centurion?",Cornelius,Acts 10:22,Acts,10,22,22
1168,A,"According to Acts, chapter 10, verse 22, who is respected by all the Jewish people?",Cornelius the centurion,Acts 10:22,Acts,10,22,22
1169,A,"According to Acts, chapter 10, verse 22, who is a righteous and God-fearing man?",Cornelius the centurion,Acts 10:22,Acts,10,22,22
1170,G,Whom did a holy angel tell to ask Peter to come to his house?,Cornelius,Acts 10:22,Acts,10,22,22
1171,A,"According to Acts, chapter 10, verse 23, who started out with the men?",Peter,Acts 10:23,Acts,10,23,23
1172,A,"According to Acts, chapter 10, verse 23, with whom did Peter start out?",The men,Acts 10:23,Acts,10,23,23
1173,G,Who invited the men into the house to be his guests?,Peter,Acts 10:23,Acts,10,23,23
1174,A,"According to Acts, chapter 10, verse 24, who was expecting them?",Cornelius,Acts 10:24,Acts,10,24,24
1175,A,"According to Acts, chapter 10, verse 24, where did he arrive?",In Caesarea,Acts 10:24,Acts,10,24,24
1176,G,Who had called together his relatives and close friends?,Cornelius,Acts 10:24,Acts,10,24,24
1177,A,"According to Acts, chapter 10, verse 25, who met Peter?",Cornelius,Acts 10:25,Acts,10,25,25
1178,A,"According to Acts, chapter 10, verse 25, who entered the house?",Peter,Acts 10:25,Acts,10,25,25
1179,A,"According to Acts, chapter 10, verse 25, whom did Cornelius meet?",Peter,Acts 10:25,Acts,10,25,25
1180,A,"According to Acts, chapter 10, verse 25, what did Peter enter?",The house,Acts 10:25,Acts,10,25,25
1181,G,Who met Peter and fell at his feet in reverence?,Cornelius,Acts 10:25,Acts,10,25,25
1182,G,At whose feet did Cornelius fall in reverence?,Peter's,Acts 10:25,Acts,10,25,25
1183,G,Who fell at Peter's feet in reverence?,Cornelius,Acts 10:25,Acts,10,25,25
1184,S,"Situation question: who said it, and to whom: ""Stand up, I am only a man myself.""?",Peter said it to Cornelius,Acts 10:26,Acts,10,26,26
1185,A,"According to Acts, chapter 10, verse 26, what did Peter make him do?",Get up,Acts 10:26,Acts,10,26,26
1186,G,Whom did Peter make get up?,Cornelius,Acts 10:26,Acts,10,26,26
1187,G,"Who said, ""Stand up, I am only a man myself.""?",Peter,Acts 10:26,Acts,10,26,26
1188,G,Who made Cornelius get up?,Peter,Acts 10:26,Acts,10,26,26
1189,S,"Situation question: who said it, and to whom: ""But God has shown me that I should not call anyone impure or unclean.""?",Peter said it to a large gathering of people,Acts 10:27-28,Acts,10,27-28,27
1190,S,"Situation question: who said it, and to whom: ""You are well aware that it is against our law for a Jew to associate with or visit a Gentile. But God has shown me that I should not call anyone impure or unclean.""?",Peter said it to a large gathering of people,Acts 10:27-28,Acts,10,27-28,27
1191,A,"According to Acts, chapter 10, verse 27, where did Peter go?",Inside,Acts 10:27,Acts,10,27,27
1192,A,"According to Acts, chapter 10, verse 27, who found a large gathering of people?",Peter,Acts 10:27,Acts,10,27,27
1193,G,Who went inside and found a large gathering of people?,Peter,Acts 10:27,Acts,10,27,27
1194,G,Who has shown Peter that he should not call anyone impure or unclean?,God,Acts 10:28,Acts,10,28,28
1195,G,Whom has God shown that he should not call anyone impure or unclean?,Peter,Acts 10:28,Acts,10,28,28
1196,G,"Who said to them, ""You are well aware that it is against our law for a Jew to associate with or visit a Gentile. But God has shown me that I should not call anyone impure or unclean.""?",Peter,Acts 10:28,Acts,10,28,28
1197,S,"Situation question: who said it, and to whom: ""May I ask why you sent for me?""",Peter said it to Cornelius,Acts 10:29-30,Acts,10,29-30,29
1198,G,Who came without raising any objection?,Peter,Acts 10:29,Acts,10,29,29
1199,A,"According to Acts, chapter 10, verse 30, who was in his house praying?",Cornelius,Acts 10:30,Acts,10,30,30
1200,G,"Who was in his house praying three days ago, at three in the afternoon?",Cornelius,Acts 10:30,Acts,10,30,30
1201,G,Before whom did a man in shining clothes suddenly stand?,Cornelius,Acts 10:30,Acts,10,30,30
1202,G,"Who answered, ""Three days ago I was in my house praying at this hour, at three in the afternoon. Suddenly a man in shining clothes stood before me and said, 'Cornelius, God has heard your prayer and remembered your gifts to the poor.'""?",Cornelius,Acts 10:30-31,Acts,10,30-31,30
1203,A,"According to Acts, chapter 10, verse 31, what has God heard?",Cornelius' prayer,Acts 10:31,Acts,10,31,31
1204,G,Whose prayer has God heard?,Cornelius',Acts 10:31,Acts,10,31,31
1205,G,Who has remembered Cornelius' gifts to the poor?,God,Acts 10:31,Acts,10,31,31
1206,G,Who has heard Cornelius' prayer?,God,Acts 10:31,Acts,10,31,31
1207,A,"According to Acts, chapter 10, verse 32, what is Simon called?",Peter,Acts 10:32,Acts,10,32,32
1208,G,To where should Cornelius send for Simon who is called Peter?,Joppa,Acts 10:32,Acts,10,32,32
1209,A,"According to Acts, chapter 10, verse 33, what was good of you?",To come,Acts 10:33,Acts,10,33,33
1210,G,Who sent for Peter immediately?,Cornelius,Acts 10:33,Acts,10,33,33
1211,G,For whom did Cornelius send immediately?,Peter,Acts 10:33,Acts,10,33,33
1212,A,"According to Acts, chapter 10, verse 34, what does God not do?",Show favoritism,Acts 10:34,Acts,10,34,34
1213,G,What does God not show?,Favoritism,Acts 10:34,Acts,10,34,34
1214,G,Who does not show favoritism?,God,Acts 10:34,Acts,10,34,34
1215,G,Who now realizes how true it is that God does not show favoritism?,Peter,Acts 10:34,Acts,10,34,34
1216,G,Who accepts from every nation the one who fears him and does what is right?,God,Acts 10:34-35,Acts,10,34-35,34
1217,G,"Who began to speak: ""I now realize how true it is that God does not show favoritism but accepts from every nation the one who fears him and does what is right.""?",Peter,Acts 10:34-35,Acts,10,34-35,34
1218,G,Of whom is Jesus Christ Lord?,All,Acts 10:36,Acts,10,36,36
1219,G,Who sent to the people of Israel the message announcing the good news of peace through Jesus Christ?,God,Acts 10:36,Acts,10,36,36
1220,X,"In Acts, chapter 10, what did John preach?",Baptism,Acts 10:37,Acts,10,37,37
1221,G,Who preached baptism?,John,Acts 10:37,Acts,10,37,37
1222,X,"In Acts, chapter 10, why was Jesus able to heal all who were under the power of the devil?",Because God was with him,Acts 10:38,Acts,10,38,38
1223,A,"According to Acts, chapter 10, verse 37, what did John preach?",Baptism,Acts 10:38,Acts,10,38,38
1224,A,"According to Acts, chapter 10, verse 38, who was with Jesus of Nazareth?",God,Acts 10:38,Acts,10,38,38
1225,G,Who anointed Jesus of Nazareth with the Holy Spirit and power?,God,Acts 10:38,Acts,10,38,38
1226,G,Whom did they kill by hanging him on a cross?,Jesus,Acts 10:39,Acts,10,39,39
1227,A,"According to Acts, chapter 10, verse 40, what did God cause him to be?",Seen,Acts 10:40,Acts,10,40,40
1228,G,Who raised Jesus from the dead on the third day?,God,Acts 10:40,Acts,10,40,40
1229,G,Who caused Jesus to be seen?,God,Acts 10:40,Acts,10,40,40
1230,G,Whom did God raise from the dead on the third day?,Jesus,Acts 10:40,Acts,10,40,40
1231,G,Whom did God cause to be seen?,Jesus,Acts 10:40,Acts,10,40,40
1232,G,With whom did we eat and drink after he rose from the dead?,Jesus,Acts 10:41,Acts,10,41,41
1233,G,Who was seen by witnesses whom God had already chosen?,Jesus,Acts 10:41,Acts,10,41,41
1234,G,Who was not seen by all the people?,Jesus,Acts 10:41,Acts,10,41,41
1235,G,Who rose from the dead?,Jesus,Acts 10:41,Acts,10,41,41
1236,G,Who was seen by us who ate and drank with him after he rose from the dead?,Jesus,Acts 10:41,Acts,10,41,41
1237,G,Whom did God appoint as judge of the living and the dead?,Jesus,Acts 10:42,Acts,10,42,42
1238,G,About whom do all the prophets testify?,Jesus,Acts 10:43,Acts,10,43,43
1239,A,"According to Acts, chapter 10, verse 44, who was still speaking these words?",Peter,Acts 10:44,Acts,10,44,44
1240,S,"Situation question: who said it, and to whom: ""Surely no one can stand in the way of their being baptized with water. They have received the Holy Spirit just as we have.""?",Peter said it to the circumcised believers who had come with him,Acts 10:45-47,Acts,10,45-47,45
1241,A,"According to Acts, chapter 10, verse 45, on whom had the gift of the Holy Spirit even been poured out?",Gentiles,Acts 10:45,Acts,10,45,45
1242,A,"According to Acts, chapter 10, verse 46, how were they speaking?",In tongues,Acts 10:46,Acts,10,46,46
1243,G,Whom did the circumcised believers who had come with Peter hear speaking in tongues and praising God?,Gentiles,Acts 10:46,Acts,10,46,46
1244,A,"According to Acts, chapter 11, verse 1, who also had received the word of God?",The Gentiles,Acts 11:1,Acts,11,1,1
1245,S,"Situation question: who said it, and to whom: ""You went into the house of uncircumcised men and ate with them.""?",The circumcised believers said it to Peter,Acts 11:2-3,Acts,11,3-Feb,2
1246,X,"In Acts, chapter 11, who went up to Jerusalem?",Peter,Acts 11:2,Acts,11,2,2
1247,A,"According to Acts, chapter 11, verse 2, who went up to Jerusalem?",Peter,Acts 11:2,Acts,11,2,2
1248,A,"According to Acts, chapter 11, verse 2, where did Peter go?",Up to Jerusalem,Acts 11:2,Acts,11,2,2
1249,G,Whom did the circumcised believers criticize?,Peter,Acts 11:2,Acts,11,2,2
1250,A,"According to Acts, chapter 11, verse 3, with whom did you eat?",Uncircumcised men,Acts 11:3,Acts,11,3,3
1251,G,Who went into the house of uncircumcised men and ate with them?,Peter,Acts 11:3,Acts,11,3,3
1252,G,Who ate with uncircumcised men?,Peter,Acts 11:3,Acts,11,3,3
1253,A,"According to Acts, chapter 11, verse 4, who told them the whole story?",Peter,Acts 11:4,Acts,11,4,4
1254,A,"According to Acts, chapter 11, verse 4, what did Peter tell them?",The whole story,Acts 11:4,Acts,11,4,4
1255,G,"Who told them the whole story, starting from the beginning?",Peter,Acts 11:4,Acts,11,4,4
1256,S,"Situation question: who said it, and to whom: ""I saw something like a large sheet being let down from heaven by its four corners, and it came down to where I was.""?",Peter said it to the circumcised believers,Acts 11:5,Acts,11,5,5
1257,S,"Situation question: who said it, and to whom: ""I was in the city of Joppa praying, and in a trance I saw a vision. I saw something like a large sheet being let down from heaven by its four corners, and it came down to where I was.""?",Peter said it to the circumcised believers,Acts 11:5,Acts,11,5,5
1258,A,"According to Acts, chapter 11, verse 5, to where did something like a large sheet come down?",Where I was,Acts 11:5,Acts,11,5,5
1259,G,From where was something like a large sheet being let down by its four corners?,Heaven,Acts 11:5,Acts,11,5,5
1260,G,Who was in the city of Joppa praying?,Peter,Acts 11:5,Acts,11,5,5
1261,G,Who saw something like a large sheet being let down from heaven by its four corners?,Peter,Acts 11:5,Acts,11,5,5
1262,G,"Who looked into something like a large sheet and saw four-footed animals of the earth, wild beasts, reptiles and birds?",Peter,Acts 11:6,Acts,11,6,6
